WatchName,WatchType,Price,CreationYear,MovementID,CompanyName
Cornea,Automatic,2795.000000000000,2003.000000000000,ML 159,Zenith
It'd,Dress,295.000000000000,1856.000000000000,Caliber 5000,Zenith
Fitchburg,Pilot,1930.000000000000,2015.000000000000,Valjoux 7750,Apple
Insolent,Diving,4330.000000000000,1978.000000000000,8500,Jaeger-LeCoultre
Dowling,Pilot,3015.000000000000,1981.000000000000,Caliber 2121,Apple
Garnet,Smart,6795.000000000000,2011.000000000000,ML 159,Omega
Mystery,Sport,1645.000000000000,1906.000000000000,Caliber 5000,Maurice Lacroix
Folio,Smart,7500.000000000000,1865.000000000000,8500,IWC
Liquefy,Dress,4600.000000000000,1863.000000000000,Calibre 5,Tag Heuer
Fare,Smart,5840.000000000000,2013.000000000000,JLC 965,Zenith
Conundrum,Sport,4155.000000000000,2006.000000000000,Valjoux 7750,Omega
Lefty,Sport,1185.000000000000,1996.000000000000,ML 159,Audemars Piguet
Pontification,Diving,9285.000000000000,1876.000000000000,Caliber 2121,Tissot
Compagnie,Sport,630.000000000000,1981.000000000000,Calibre 5,Casio
Dilemma,Dress,4805.000000000000,1940.000000000000,Quartz,Omega
Caustic,Dress,5720.000000000000,1900.000000000000,Calibre 5,Tissot
Stirrup,Diving,3885.000000000000,1869.000000000000,8500,Tissot
Sherwood,Automatic,2845.000000000000,1862.000000000000,Caliber 2121,Tissot
Brace,Automatic,5540.000000000000,1980.000000000000,Valjoux 7750,Jaeger-LeCoultre
Cardiovascular,Digital,8755.000000000000,1850.000000000000,Quartz,IWC
Roosevelt,Diving,7255.000000000000,1878.000000000000,Caliber 5000,Maurice Lacroix
Hellgrammite,Diving,9525.000000000000,1901.000000000000,Quartz,IWC
Eggshell,Pilot,6720.000000000000,1998.000000000000,ML 159,Omega
Impale,Sport,3275.000000000000,1930.000000000000,ML 159,Omega
Covariant,Smart,6835.000000000000,1882.000000000000,Calibre 5,Omega
Nervous,Automatic,2375.000000000000,1908.000000000000,Quartz,Zenith
Cooperate,Dress,480.000000000000,1924.000000000000,ML 159,Tag Heuer
Sidereal,Smart,3560.000000000000,1932.000000000000,JLC 965,Omega
Peggy,Automatic,4885.000000000000,1952.000000000000,Calibre 5,Tissot
Infinite,Smart,2710.000000000000,1989.000000000000,Caliber 2121,Jaeger-LeCoultre
Ottawa,Automatic,7275.000000000000,1902.000000000000,El Primero 400B,Audemars Piguet
Protrusive,Diving,1765.000000000000,1875.000000000000,8500,IWC
Z's,Pilot,4255.000000000000,1902.000000000000,JLC 965,Audemars Piguet
Mung,Digital,7990.000000000000,1989.000000000000,Quartz,Casio
Muenster,Smart,2370.000000000000,1864.000000000000,El Primero 400B,Jaeger-LeCoultre
Aspirant,Sport,5725.000000000000,1927.000000000000,ML 159,Zenith
Chromatogram,Diving,9790.000000000000,1907.000000000000,Valjoux 7750,Casio
Siltation,Diving,6915.000000000000,1936.000000000000,Valjoux 7750,Jaeger-LeCoultre
Accuracy,Smart,1800.000000000000,1968.000000000000,El Primero 400B,Apple
Oregano,Digital,1665.000000000000,1916.000000000000,Caliber 2121,Casio
Ballfield,Digital,2005.000000000000,1998.000000000000,Valjoux 7750,Audemars Piguet
Frustrater,Smart,4795.000000000000,1946.000000000000,8500,Jaeger-LeCoultre
Effectual,Sport,3805.000000000000,1910.000000000000,ETA-2824,Casio
Dour,Dress,6565.000000000000,1978.000000000000,El Primero 400B,Tissot
Kava,Dress,9705.000000000000,1962.000000000000,Calibre 5,Audemars Piguet
Diamagnetism,Diving,2990.000000000000,1875.000000000000,Calibre 5,Jaeger-LeCoultre
Premier,Diving,2850.000000000000,2002.000000000000,El Primero 400B,Tag Heuer
Judge,Sport,4835.000000000000,1901.000000000000,Valjoux 7750,Omega
Broom,Diving,3655.000000000000,1942.000000000000,JLC 965,Audemars Piguet
Phonemic,Automatic,3090.000000000000,1948.000000000000,JLC 965,Apple
Fecund,Diving,2755.000000000000,2006.000000000000,ETA-2824,Casio
Molecular,Pilot,9100.000000000000,1906.000000000000,Quartz,IWC
Diagnosis,Diving,795.000000000000,1972.000000000000,Calibre 5,Jaeger-LeCoultre
Corset,Smart,2725.000000000000,1907.000000000000,Quartz,Omega
Scrappy,Automatic,5950.000000000000,1863.000000000000,Caliber 5000,Audemars Piguet
Plenum,Automatic,8670.000000000000,1890.000000000000,Quartz,Jaeger-LeCoultre
Vial,Sport,7820.000000000000,1961.000000000000,ML 159,IWC
Consular,Diving,765.000000000000,1936.000000000000,Quartz,Jaeger-LeCoultre
Maynard,Automatic,3385.000000000000,1958.000000000000,Quartz,Casio
Curtsey,Automatic,7800.000000000000,1949.000000000000,8500,Omega
Clockwatcher,Smart,515.000000000000,1919.000000000000,Valjoux 7750,Maurice Lacroix
Suffolk,Dress,7165.000000000000,1854.000000000000,Caliber 2121,Maurice Lacroix
Quadratic,Smart,2670.000000000000,1990.000000000000,ML 159,Apple
Swanky,Digital,4625.000000000000,2005.000000000000,8500,Tag Heuer
Apologetic,Pilot,7285.000000000000,1992.000000000000,Valjoux 7750,Casio
Drink,Digital,3495.000000000000,1855.000000000000,8500,Tag Heuer
Cynic,Sport,6925.000000000000,1857.000000000000,JLC 965,Jaeger-LeCoultre
Obfuscatory,Diving,5755.000000000000,2009.000000000000,JLC 965,Apple
Maggie,Automatic,7425.000000000000,1894.000000000000,Valjoux 7750,Apple
Scenery,Diving,725.000000000000,1982.000000000000,El Primero 400B,Maurice Lacroix
Prophetic,Digital,5845.000000000000,1875.000000000000,8500,Audemars Piguet
Bull,Pilot,6890.000000000000,1856.000000000000,ML 159,Tag Heuer
Contradistinguish,Digital,3590.000000000000,1905.000000000000,El Primero 400B,IWC
Headroom,Automatic,2130.000000000000,1862.000000000000,Calibre 5,Audemars Piguet
Amniocentesis,Sport,9690.000000000000,2008.000000000000,JLC 965,Audemars Piguet
Viet,Automatic,1335.000000000000,1948.000000000000,Quartz,Audemars Piguet
Asleep,Pilot,6525.000000000000,1905.000000000000,Caliber 2121,Casio
Philosophic,Automatic,9960.000000000000,1990.000000000000,8500,IWC
Cheekbone,Dress,2845.000000000000,1911.000000000000,El Primero 400B,IWC
Insolate,Pilot,5050.000000000000,1871.000000000000,Caliber 2121,Tissot
Regent,Smart,7780.000000000000,2017.000000000000,Calibre 5,Tissot
Farley,Automatic,4830.000000000000,1870.000000000000,8500,Apple
Dose,Pilot,5710.000000000000,1880.000000000000,El Primero 400B,Apple
Eidetic,Dress,220.000000000000,1948.000000000000,Quartz,Audemars Piguet
Tracy,Sport,3065.000000000000,1916.000000000000,Calibre 5,Omega
Phoenicia,Automatic,5760.000000000000,1911.000000000000,El Primero 400B,Jaeger-LeCoultre
Harmonica,Digital,2455.000000000000,1869.000000000000,Calibre 5,Tag Heuer
Bologna,Sport,3950.000000000000,1996.000000000000,ML 159,Casio
Expurgate,Digital,5960.000000000000,1879.000000000000,Valjoux 7750,Audemars Piguet
Drumhead,Sport,3090.000000000000,1850.000000000000,Valjoux 7750,Casio
Uptake,Smart,4880.000000000000,1950.000000000000,8500,Jaeger-LeCoultre
Ragusan,Pilot,7130.000000000000,1905.000000000000,Valjoux 7750,Omega
Route,Diving,2240.000000000000,1963.000000000000,Caliber 2121,IWC
Customary,Dress,4525.000000000000,1915.000000000000,Caliber 2121,Omega
Key,Digital,720.000000000000,1876.000000000000,Caliber 5000,Jaeger-LeCoultre
Transliterate,Dress,760.000000000000,1896.000000000000,Quartz,IWC
Improbable,Smart,545.000000000000,1927.000000000000,Quartz,Audemars Piguet
Cassava,Dress,2500.000000000000,1891.000000000000,ETA-2824,Tissot
Nnw,Automatic,1175.000000000000,2013.000000000000,8500,Apple
Thesaurus,Digital,2160.000000000000,1974.000000000000,Caliber 5000,Audemars Piguet
Larceny,Digital,1475.000000000000,1878.000000000000,ML 159,Apple
Livery,Automatic,9085.000000000000,2007.000000000000,El Primero 400B,Casio
Veranda,Automatic,3315.000000000000,1867.000000000000,Valjoux 7750,Zenith
Deterring,Diving,9060.000000000000,2001.000000000000,8500,IWC
Rydberg,Digital,7820.000000000000,2003.000000000000,Caliber 2121,IWC
Wonderland,Automatic,755.000000000000,1994.000000000000,El Primero 400B,Tissot
Effaceable,Dress,7620.000000000000,1976.000000000000,Caliber 2121,Jaeger-LeCoultre
Horror,Smart,5240.000000000000,1947.000000000000,Caliber 2121,Jaeger-LeCoultre
Inconsiderable,Smart,3105.000000000000,1928.000000000000,El Primero 400B,Casio
Injustice,Diving,435.000000000000,1953.000000000000,El Primero 400B,Casio
Conservation,Smart,7255.000000000000,1994.000000000000,Quartz,Jaeger-LeCoultre
Picturesque,Sport,4920.000000000000,1854.000000000000,Valjoux 7750,Zenith
Inundate,Sport,2740.000000000000,1850.000000000000,JLC 965,Jaeger-LeCoultre
Escalate,Diving,3020.000000000000,1922.000000000000,El Primero 400B,Casio
Transplant,Pilot,3330.000000000000,1972.000000000000,El Primero 400B,Maurice Lacroix
Townsend,Dress,495.000000000000,2010.000000000000,ML 159,IWC
Augite,Digital,4955.000000000000,1941.000000000000,ML 159,Omega
Clint,Automatic,6880.000000000000,1873.000000000000,Calibre 5,Audemars Piguet
Raccoon,Dress,9325.000000000000,1905.000000000000,Caliber 2121,Maurice Lacroix
Geocentric,Diving,5290.000000000000,1916.000000000000,JLC 965,Jaeger-LeCoultre
Corey,Digital,6820.000000000000,1979.000000000000,Calibre 5,Maurice Lacroix
Dizzy,Automatic,1000.000000000000,1953.000000000000,JLC 965,Omega
Granular,Diving,5700.000000000000,1854.000000000000,ML 159,Maurice Lacroix
Knowles,Digital,905.000000000000,1874.000000000000,Caliber 2121,IWC
Kindergarten,Dress,5330.000000000000,2011.000000000000,Caliber 5000,Apple
Nostalgic,Diving,2570.000000000000,2003.000000000000,JLC 965,Tissot
Dade,Smart,5795.000000000000,1882.000000000000,JLC 965,Apple
Tonsil,Dress,1745.000000000000,1992.000000000000,JLC 965,Audemars Piguet
Dinah,Automatic,3050.000000000000,1961.000000000000,El Primero 400B,Omega
Monocular,Digital,4150.000000000000,1972.000000000000,8500,Tissot
Pantothenic,Digital,3875.000000000000,2012.000000000000,8500,Apple
Arsine,Dress,465.000000000000,1915.000000000000,Caliber 2121,IWC
Cabin,Pilot,1260.000000000000,1898.000000000000,Calibre 5,Tissot
Hothead,Automatic,2940.000000000000,1899.000000000000,8500,Jaeger-LeCoultre
Finessing,Pilot,6305.000000000000,1989.000000000000,JLC 965,IWC
Pitney,Automatic,1025.000000000000,1865.000000000000,Caliber 2121,Maurice Lacroix
Hotbed,Diving,5915.000000000000,1984.000000000000,Valjoux 7750,Casio
Casualty,Dress,1720.000000000000,1874.000000000000,JLC 965,Zenith
Kaleidescope,Digital,7665.000000000000,1965.000000000000,JLC 965,Zenith
Indignity,Automatic,65.000000000000,1942.000000000000,Quartz,Audemars Piguet
Goodrich,Diving,8445.000000000000,1919.000000000000,El Primero 400B,Omega
Simian,Pilot,6590.000000000000,1922.000000000000,Caliber 2121,Jaeger-LeCoultre
Bumblebee,Sport,4220.000000000000,1984.000000000000,Calibre 5,Tissot
Potassium,Pilot,8915.000000000000,1954.000000000000,ETA-2824,Omega
Sulfide,Pilot,9125.000000000000,2004.000000000000,8500,Omega
Eternity,Diving,1655.000000000000,1898.000000000000,Valjoux 7750,Zenith
Bundestag,Diving,6905.000000000000,1850.000000000000,8500,Audemars Piguet
Livingston,Smart,250.000000000000,1909.000000000000,Calibre 5,Apple
Amnesty,Smart,1155.000000000000,2012.000000000000,El Primero 400B,Jaeger-LeCoultre
Sortie,Digital,5800.000000000000,2000.000000000000,ML 159,Zenith
Counterpoise,Digital,3000.000000000000,1912.000000000000,Calibre 5,Zenith
I.e,Diving,7385.000000000000,1936.000000000000,El Primero 400B,Tissot
Bedroom,Dress,6180.000000000000,1986.000000000000,Caliber 2121,Jaeger-LeCoultre
Internescine,Digital,6040.000000000000,1907.000000000000,Caliber 5000,Omega
Yipping,Automatic,1110.000000000000,1986.000000000000,ML 159,Apple
Individual,Sport,4245.000000000000,1931.000000000000,8500,Tag Heuer
Jowly,Pilot,3625.000000000000,1895.000000000000,Calibre 5,Maurice Lacroix
Eurasia,Pilot,2375.000000000000,1882.000000000000,Calibre 5,Jaeger-LeCoultre
Brie,Diving,5795.000000000000,1871.000000000000,JLC 965,IWC
Electra,Smart,2585.000000000000,2011.000000000000,Calibre 5,Omega
Pumice,Digital,9160.000000000000,1856.000000000000,Valjoux 7750,Apple
Suffrage,Automatic,9895.000000000000,1866.000000000000,ML 159,Tissot
Adaptive,Sport,3900.000000000000,1900.000000000000,Caliber 2121,Apple
Sun,Smart,1070.000000000000,1869.000000000000,El Primero 400B,Casio
Grey,Pilot,9230.000000000000,1999.000000000000,JLC 965,Zenith
Judith,Automatic,5940.000000000000,1971.000000000000,Quartz,Jaeger-LeCoultre
Metabole,Diving,5660.000000000000,2017.000000000000,Quartz,Apple
Duff,Automatic,8100.000000000000,1924.000000000000,El Primero 400B,Zenith
Fosterite,Smart,870.000000000000,1901.000000000000,El Primero 400B,Omega
Escadrille,Dress,5805.000000000000,1958.000000000000,ETA-2824,Audemars Piguet
Infant,Sport,8920.000000000000,1990.000000000000,Valjoux 7750,IWC
Guelph,Digital,2210.000000000000,1994.000000000000,El Primero 400B,Tissot
Despicable,Dress,4400.000000000000,1977.000000000000,Caliber 2121,Omega
Festoon,Diving,7970.000000000000,1944.000000000000,Quartz,Maurice Lacroix
Consistent,Automatic,6600.000000000000,1861.000000000000,Quartz,Jaeger-LeCoultre
Legitimate,Sport,6655.000000000000,1877.000000000000,ETA-2824,Tissot
Gibbet,Dress,3170.000000000000,1905.000000000000,Quartz,Tissot
Makeshift,Digital,6300.000000000000,1966.000000000000,JLC 965,Tag Heuer
Magdalene,Pilot,2000.000000000000,1861.000000000000,Caliber 5000,Casio
Squire,Dress,9035.000000000000,1859.000000000000,Quartz,Jaeger-LeCoultre
Connally,Pilot,3470.000000000000,1866.000000000000,JLC 965,Tissot
Washy,Dress,8785.000000000000,2001.000000000000,Calibre 5,Tissot
Gases,Automatic,6140.000000000000,1927.000000000000,El Primero 400B,Audemars Piguet
Acropolis,Sport,4970.000000000000,1945.000000000000,ML 159,Maurice Lacroix
Sporty,Smart,4940.000000000000,1918.000000000000,Quartz,Omega
Aerie,Dress,6855.000000000000,1876.000000000000,El Primero 400B,Apple
Cuny,Dress,4410.000000000000,2011.000000000000,Caliber 2121,Apple
Confidante,Pilot,2035.000000000000,1951.000000000000,ML 159,Audemars Piguet
Irishmen,Sport,1955.000000000000,1995.000000000000,Caliber 2121,Jaeger-LeCoultre
Pastoral,Dress,8365.000000000000,1919.000000000000,Valjoux 7750,Maurice Lacroix
Ph.d,Diving,2385.000000000000,1939.000000000000,ML 159,Audemars Piguet
Porcelain,Digital,1630.000000000000,1874.000000000000,JLC 965,Audemars Piguet
Bema,Digital,6640.000000000000,1974.000000000000,Caliber 2121,Tissot
Anatole,Pilot,3125.000000000000,1878.000000000000,El Primero 400B,Tissot
Clapboard,Diving,470.000000000000,1874.000000000000,ML 159,Audemars Piguet
Tent,Dress,215.000000000000,1953.000000000000,Quartz,Tissot
Castor,Digital,1235.000000000000,2002.000000000000,Quartz,Apple
Scarves,Dress,9500.000000000000,1999.000000000000,ETA-2824,Jaeger-LeCoultre
Grassland,Pilot,7430.000000000000,1971.000000000000,Valjoux 7750,Tag Heuer
Diffeomorphic,Pilot,7585.000000000000,1861.000000000000,8500,Maurice Lacroix
Quarryman,Smart,7140.000000000000,1944.000000000000,ETA-2824,Jaeger-LeCoultre
Integument,Smart,1065.000000000000,1870.000000000000,ETA-2824,Audemars Piguet
Handcuff,Dress,7165.000000000000,1953.000000000000,ML 159,Tag Heuer
Malady,Automatic,8670.000000000000,1971.000000000000,ML 159,Jaeger-LeCoultre
Berg,Diving,5925.000000000000,1986.000000000000,ML 159,Jaeger-LeCoultre
Cornelius,Diving,1045.000000000000,1933.000000000000,Quartz,Tissot
Architecture,Sport,345.000000000000,2007.000000000000,ML 159,Apple
Carboniferous,Dress,2660.000000000000,1885.000000000000,ML 159,Tissot
Isaiah,Smart,3175.000000000000,1907.000000000000,ETA-2824,Zenith
Anti,Pilot,9315.000000000000,2001.000000000000,Quartz,Tissot
Absolute,Automatic,5635.000000000000,1947.000000000000,ETA-2824,Maurice Lacroix
Diamond,Digital,9570.000000000000,2018.000000000000,8500,Apple
Transcribe,Pilot,2700.000000000000,1965.000000000000,Caliber 5000,Zenith
Stump,Digital,9405.000000000000,1997.000000000000,Quartz,Jaeger-LeCoultre
Coypu,Smart,2960.000000000000,1874.000000000000,Quartz,Audemars Piguet
Stormbound,Automatic,7610.000000000000,1914.000000000000,Caliber 5000,Tissot
Addend,Digital,6615.000000000000,1888.000000000000,Calibre 5,IWC
Perigee,Smart,6410.000000000000,1927.000000000000,El Primero 400B,Tag Heuer
Zomba,Pilot,2370.000000000000,1854.000000000000,ETA-2824,Casio
Headwind,Dress,2675.000000000000,1951.000000000000,ML 159,IWC
Dc,Automatic,7215.000000000000,1917.000000000000,8500,Tissot
Plan,Digital,4380.000000000000,1942.000000000000,Calibre 5,Jaeger-LeCoultre
Embeddable,Sport,1030.000000000000,2010.000000000000,Valjoux 7750,Maurice Lacroix
Byword,Automatic,2680.000000000000,1964.000000000000,Caliber 2121,IWC
Gladiolus,Sport,3875.000000000000,1913.000000000000,Caliber 5000,Zenith
Congress,Automatic,3985.000000000000,1953.000000000000,Quartz,Maurice Lacroix
Shill,Sport,1765.000000000000,1980.000000000000,JLC 965,IWC
Discriminable,Diving,1860.000000000000,1919.000000000000,Calibre 5,Maurice Lacroix
Colonial,Sport,9755.000000000000,1990.000000000000,El Primero 400B,Omega
Queer,Diving,8635.000000000000,1888.000000000000,ML 159,Audemars Piguet
Expatiate,Dress,2315.000000000000,2005.000000000000,Quartz,Tag Heuer
Mccall,Automatic,145.000000000000,1911.000000000000,Caliber 2121,Apple
Demagogue,Dress,4675.000000000000,1901.000000000000,Quartz,Casio
Decline,Dress,3975.000000000000,1852.000000000000,Caliber 2121,Tissot
Verbiage,Pilot,330.000000000000,2006.000000000000,ETA-2824,IWC
Include,Digital,1720.000000000000,1958.000000000000,Caliber 5000,Tag Heuer
Son,Pilot,9510.000000000000,1947.000000000000,Caliber 2121,Casio
Forbidden,Diving,4670.000000000000,1992.000000000000,ML 159,Jaeger-LeCoultre
Propyl,Pilot,530.000000000000,1859.000000000000,ETA-2824,Omega
Punjab,Smart,2700.000000000000,1920.000000000000,8500,Maurice Lacroix
Ovate,Diving,8130.000000000000,1967.000000000000,Calibre 5,Tag Heuer
Musicology,Smart,6840.000000000000,1861.000000000000,El Primero 400B,Tag Heuer
Banister,Digital,4545.000000000000,1972.000000000000,El Primero 400B,Maurice Lacroix
Foul,Diving,6730.000000000000,1852.000000000000,Quartz,Tag Heuer
Apropos,Pilot,2375.000000000000,1973.000000000000,8500,Tissot
Contemplate,Sport,1575.000000000000,1879.000000000000,Calibre 5,Audemars Piguet
Profiteer,Smart,6740.000000000000,1978.000000000000,ML 159,Maurice Lacroix
Snivel,Automatic,3995.000000000000,2012.000000000000,JLC 965,Tissot
Harry,Automatic,910.000000000000,2002.000000000000,8500,Jaeger-LeCoultre
Odium,Dress,1085.000000000000,1977.000000000000,Valjoux 7750,Zenith
Shiloh,Pilot,2710.000000000000,1862.000000000000,ETA-2824,Tag Heuer
Pisces,Pilot,5650.000000000000,1995.000000000000,Caliber 5000,Jaeger-LeCoultre
Semite,Smart,9430.000000000000,1977.000000000000,El Primero 400B,Casio
Common,Digital,8100.000000000000,1871.000000000000,Quartz,Zenith
Aura,Diving,2030.000000000000,1959.000000000000,Calibre 5,Tag Heuer
Sociolinguistic,Automatic,6400.000000000000,1986.000000000000,ML 159,Jaeger-LeCoultre
Abernathy,Diving,3600.000000000000,1946.000000000000,JLC 965,Apple
Stenotype,Dress,5015.000000000000,1985.000000000000,JLC 965,IWC
Dinosaur,Automatic,5615.000000000000,1855.000000000000,8500,IWC
Greensward,Digital,6365.000000000000,1947.000000000000,El Primero 400B,Omega
Bantus,Digital,6465.000000000000,1948.000000000000,El Primero 400B,Jaeger-LeCoultre
Keto,Automatic,3840.000000000000,1951.000000000000,Valjoux 7750,Maurice Lacroix
Embank,Digital,6705.000000000000,1861.000000000000,8500,Tissot
